"buckloc_id","name","address","city","state","zipcode"
"skZMRFjq3CavtBvJp","Janesville Nissan","2627 MORSE STREET","JANESVILLE","WI","53545"
"skaWpRcLxhvvQHTd8","Tamaroff Nissan","28585 TELEGRAPH RD","SOUTHFIELD","MI","48034"
"skwRDjYHKNixNzm5t","Loving Nissan","1433 S MEDFORD DR","LUFKIN","TX","75901"
"sn89fhQ3h2wbtW2HE","Nissan of Dearborn","24501 MICHIGAN AVENUE","DEARBORN","MI","48124"
"snWfCsqZJNRYoAsAs","Wesley Chapel Nissan","28519 STATE RD 54","WESLEY CHAPEL","FL","33543"
"sofFJJgWNhw3YnL6F","Antelope Valley Nissan","451 AUTO CENTER DR","PALMDALE","CA","93551"
"stu7aLkqqnuCvrBW3","Nissan of Fort Worth","3451 W LOOP 820 S","FORT WORTH","TX","76116"
"sue9SvNpv5RLdTwvP","Landers Nissan","371 GOODMAN RD E","SOUTHAVEN","MS","38671"
"sv9Mk93HSjj64gXct","Ted Russell Nissan","8565 KINGSTON PIKE","KNOXVILLE","TN","37919"
"szCbXK32qLzYNRm2j","Glendale Nissan","727 S BRAND BLVD","GLENDALE","CA","91204"
"t4HBtF4yqJxLbhsKe","Nissan of Lawton","201 W GORE BLVD","LAWTON","OK","73501"
"t5JbnBzL6a6SNakJG","Somersworth Nissan","285 ROUTE 108","SOMERSWORTH","NH","03878"
"t5vvmwa8WSYSqy2e9","Benson Nissan of Spartanburg","1100 N PINE ST","SPARTANBURG","SC","29303"
"t9BkS36ECc4CPLdKd","Charlie Clark Nissan","3500 W EXPRESSWAY 83","HARLINGEN","TX","78552"
"t9mhNqZGynGkWXvZA","Mitchell Nissan","1640 E PARK AVE","ENTERPRISE","AL","36330"
"t9zc4ZqJjzLmXx8i9","Ancira Nissan","10835 W INTERSTATE 10","SAN ANTONIO","TX","78230"
"tDBcQDvxr7yjTj3gL","Rocking Nissan of Springfield","6570 AMHERST AVE","SPRINGFIELD","VA","22150"
"tESoNkXyE8yvvpPhN","Bertera Nissan","569 OXFORD ST S","AUBURN","MA","01501"
"tEgh5KzaufEmx3xS3","Tom Hesser Nissan","900 ONEILL HIGHWAY","DUNMORE","PA","18512"
"tLbr7sKTwchNcFdGS","Wright Nissan","10520 Perry Hwy","WEXFORD","PA","15090"
"tMRpnKBLNFx9BjfaW","Nissan of San Marcos","2980 S INTERSTATE 35","SAN MARCOS","TX","78666"
"tPd3rzxNvwaShKYxJ","Concordville Nissan","452 WILMINGTON W CHESTER","CONCORDVILLE","PA","19331"
"tTX5LwDxDCspfDYuF","Mike Erdman Nissan","4640 FL 250","Cocoa","FL","32926"
"tYpq5AGkW8ZMYiG4N","Wegner Auto Company","330 E SIOUX AVE","PIERRE","SD","57501"
"tYrsJWhZKZs5bFXm8","Pine Belt Nissan of Keyport","111 STATE ROUTE 36","KEYPORT","NJ","07735"
"tgFFHKCWpDCL5Emok","Tynans Nissan","780 SOUTH HAVANA STREET","AURORA","CO","80012"
"tgrPsiLLFGuuAEEFd","Jim Click Nissan","800 W AUTO MALL DR","TUCSON","AZ","85705"
"tj6PHo4qnYH6SyCxb","Nissan of Westbury","939 OLD COUNTRY RD","WESTBURY","NY","11590"
"tmfzwWJ9GaJkKv6NR","Legend Nissan","268 JERICHO TPKE","SYOSSET","NY","11791"
"tmwTTgwPwSCZovtH3","Germain Nissan of Columbus","4300 MORSE RD","COLUMBUS","OH","43230"
"todS7DTvZipCpcWF9","Royal Nissan","9325 AIRLINE HIGHWAY","BATON ROUGE","LA","70815"
"trzruC7toNWTrR3bx","Banister Nissan of Chesapeake","930 BATTLEFIELD BLVD N","CHESAPEAKE","VA","23320"
"uDnY8G9WvcY9xqgCA","Zeigler Nissan Of Gurnee","18850 W Grand Ave","LAKE VILLA","IL","60046"
"uLvRdbFit72RszjKH","Nissan of Greer","14125 E WADE HAMPTON BLVD","GREER","SC","29651"
"uNZYerDda7jWvKXgL","Nissan of Van Nuys","5425 VAN NUYS BLVD","SHERMAN OAKS","CA","91401"
"uP47MDwuwrN5hueKK","Childre Nissan","126 roberson ml rd","MILLEDGEVILLE","GA","31061"
"uSpHSgHTQiAmXfMHe","MANKATO NISSAN","1815 E MADISON AVE","MANKATO","MN","56001"
"uWS49buyzksydEZGa","Metro Nissan of Redlands","1665 INDUSTRIAL PARK AVE","REDLANDS","CA","92374"
"uZfJYtM3wKsQF9Gd4","Halladay Nissan","1880 WESTLAND RD","CHEYENNE","WY","82001"
"uc3rWgHc4e3ZBJW7S","Nelson Nissan","800 W QUEENS ST","BROKEN ARROW","OK","74012"
"ufLAfDch9jTaN98GM","Cannon Nissan of Jackson","905 I-20 FRONTAGE RD","JACKSON","MS","39204"
"uhAo4GDWTEMwcRkif","Palm Springs Nissan","68-177 KYLE ROAD","CATHEDRAL CITY","CA","92234"
"ukqiRBPvdSke86D8u","Bergstrom Hyundai Mazda Mitsubishi Nissan","3023 VICTORY LANE","APPLETON","WI","54913"
"unsZr8mfx2Z7ruCG5","Pedder Nissan","200 CARRIAGE CIR","HEMET","CA","92545"
"unwC8gjaPHiBaTusm","Napleton St. Louis Nissan","10964 page ave","SAINT LOUIS","MO","63132"
"usK7Ft3dprZ5C2Q7y","Berlin City AutoPlex New Hampshire","485 MAIN ST","GORHAM","NH","03581"
"uuTCtbB5arSWGKxyD","Nissan of Gadsden","1701 RAINBOW DR","GADSDEN","AL","35901"
"uuTRwuq3QYJrGAXvC","Hummels Nissan","4770 MERLE HAY RD","DES MOINES","IA","50322"
"uyi874d7ScMXJ6Zho","Fred Anderson Nissan of Raleigh","9225 GLENWOOD AVE","RALEIGH","NC","27617"
"v32YotEAj69Bb84Mn","Berlin City Nissan of Portland","227 MAINE MALL RD","SOUTH PORTLAND","ME","04106"
"v8vzb3QjBJfcDdfC7","Great River Nissan","264 DEVEREAUX DR","NATCHEZ","MS","39120"
"vCARr4YQdr5gfLPn2","Hayward Nissan","24644 MISSION BLVD","HAYWARD","CA","94544"
"vCRSp7Nikaz4RGx4t","Nissan of Union City","4080 JONESBORO ROAD","UNION CITY","GA","30291"
"vMpNk92bFqoghxdSn","Bay Ridge Nissan","6501 5TH AVE","BROOKLYN","NY","11220"
"vP7iM2AxRLzwWDSCd","Crest Nissan of Frisco","6600 STATE HIGHWAY 121","FRISCO","TX","75034"
"vTv43eLKYaNdFhgpT","Action Nissan","307 THOMPSON LN","NASHVILLE","TN","37211"
"vY4bXeMs4pqngJJPF","Legacy Nissan of London","395 W HIGHWAY 192","LONDON","KY","40741"
"vYEe59fv5T3CDDSBY","Reedman Toll Nissan of Drexel Hill","5018 TOWNSHIP LINE RD","DREXEL HILL","PA","19026"
"vb7hFQeTN5ynqnNBa","Mark Arbuckle Nissan","1080 PHILADELPHIA ST","INDIANA","PA","15701"
"vcGyYxp4hRxo27pnw","Coral Springs Nissan","9350 W ATLANTIC BLVD","POMPANO BEACH","FL","33071"
"vn8Thbv8Et76eJwda","Giles Nissan","6137 JOHNSTON ST","LAFAYETTE","LA","70503"
"vpK5x3cNgCDwqEL5L","Douglass Nissan of Waco","5605 LEGEND LAKE PKWY","WACO","TX","76712"
"vqx5XGpBy7DXnizYf","Chuck Colvin Ford","1925 North Hwy 99w","MCMINNVILLE","OR","97128"
"vrBvcoqRpfnGF36u2","Nissan of Costa Mesa","2850 HARBOR BLVD","COSTA MESA","CA","92626"
"vt9CRCWm2h8G4BFm7","Pohanka Nissan of Fredericksburg","5200 Jefferson Davis","FREDERICKSBURG","VA","22408"
"vvAc2rfGjHF93KLfr","Boucher Nissan of Waukesha","1451 E MORELAND BLVD","WAUKESHA","WI","53186"
"vvBLW3JXfkcGbtcJy","Middletown Nissan","1153 NEWFIELD ST","MIDDLETOWN","CT","06457"
"wBRwfbgf8GjzxcEtW","Lewiston Nissan","2239 3rd Ave N","LEWISTON","ID","83501"
"wEyet36Fwj8zykjef","Thruway Nissan","79 ROUTE 17K","NEWBURGH","NY","12550"
"wJhntviBF5gipZKoi","Nissan Infiniti San Francisco","1395 VAN NESS AVE","SAN FRANCISCO","CA","94109"
"wLsddX4MFJMDEFAZL","Acme Nissan","2050 U S 130","SOUTH BRUNSWICK","NJ","08852"
"wMqZkRyiNmXFeCTRi","Prestige Nissan Tiffany Spring","9600 NW PRAIRIE VIEW RD","KANSAS CITY","MO","64153"
"wPyAeL8hiyJbEFMpf","South Shore Nissan","200 SUNRISE HWY","AMITYVILLE","NY","11701"
"wSn5L3pfuQDroQP7W","Maguire Nissan of Syracuse","716 W GENESEE","SYRACUSE","NY","13204"
"waGx5z6BgGregANwK","Grainger Nissan of Anderson","3510 CLEMSON BLVD","ANDERSON","SC","29621"
"wcpyYRbFNY7uMqWWS","CENTRAL NISSAN","2907 E PARKER RD","JONESBORO","AR","72404"
"wfojGxTdt55XqvWH3","Katy Nissan","25550 Kingsland Blvd.","KATY","TX","77494"
"wh8T8Cie52qcKtdpQ","Mathews Nissan","185 HIGHWAY 76","CLARKSVILLE","TN","37043"
"whxD7BBWyNpBogQAQ","Nissan Of Athens","4735 Atlanta Hwy Bldg C","ATHENS","GA","30606"
"wmPq84tyuvcCYPrWJ","Boch Nissan South","685 S WASHINGTON ST","NORTH ATTLEBORO","MA","02761"
"wpZZ27j8oYqntY6Eg","Woodhouse Nissan","7801 NEBRASKA DR","BELLEVUE","NE","68005"
"wrthJoFfuS3EDWukB","Woodmen Nissan","6840 VINCENT DR","COLORADO SPRINGS","CO","80918"
"wuyjGsTbPY9A5juP9","Vaden Nissan","10421 ABERCORN ST","SAVANNAH","GA","31419"
"wvXcow7ciS9BPk53p","Route 33 Nissan","951 US HWY 33","HAMILTON SQUARE","NJ","08690"
"wwKQyhyZzbapwCWvY","Tony Nissan","94-1299 KA UKA BLVD","WAIPAHU","HI","96797"
"xECF9vKcLnJ8xk9Fj","Brandon Nissan","9920 E ADAMO DR","TAMPA","FL","33619"
"xEGFYY8GvXLsLw9Gt","Nissan of Devon","459 W LANCASTER AVE","DEVON","PA","19333"
"xFKxNqpHfx7FfxLjX","Mount Holly Nissan","1513 ROUTE 38","HAINESPORT","NJ","08036"
"xFhHbts3BbAt5Lb2R","Relieance Nissan of Alvin","3485 FM 528 RD","ALVIN","TX","77511"
"xFyMHmMzAWcsGgWfp","Bondys Nissan","3693 W MAIN ST","DOTHAN","AL","36305"
"xGARtgWPP3Eqahq6n","Mossy Nissan Poway","14100 POWAY RD","POWAY","CA","92064"
"xK6dM5RC5pGMSW8ac","Nissan of Melbourne","440 S HARBOR CITY BLVD","MELBOURNE","FL","32901"
"xQm3mEYHZj8oPqHtQ","FAULKNER NISSAN OF MECHANICSBURG","6627 CARLISLE PIKE","MECHANICSBURG","PA","17050"
"xRwAhSdDwf6kGu9Eb","Naples Nissan","3640 PINE RIDGE RD","NAPLES","FL","34109"
"xTCZeoqeMaSYjcrz2","Ed Martin Nissan of Fishers","13397 BRITTON PARK RD","FISHERS","IN","46038"
"xTi3GJxeaxQdqip3G","Nissan of Irvine","32 AUTO CENTER DR","IRVINE","CA","92618"
"xYmwc7LhzN49xfX2h","Mossy Nissan El Cajon","1170 W MAIN ST","EL CAJON","CA","92020"
"xcPdn5zkLRk4q9SDN","Coggin Nissan of the Avenues Jacksonville","10859 PHILIPS HWY","JACKSONVILLE","FL","32256"
"xdZsjqchdJ6xwYjPq","Loughead Nissan","755 S CHESTER RD","SWARTHMORE","PA","19081"
"xdiATTzAffF6sgHS6","Stateline Nissan","845 TAUNTON AVENUE","EAST PROVIDENCE","RI","02914"
"xh5fdGKzRBhGWoaYv","Performance Nissan","1345 S FEDERAL HWY","POMPANO BEACH","FL","33062"
"xmcRYHLDodzg8gwRJ","Keating Nissan","333 INTERSTATE 45 S","CONROE","TX","77301"
"xuP9L9DNXAKZeCF8b","Clear Lake Nissan","2150 GULF FWY","LEAGUE CITY","TX","77573"
"y4RSMZrz9Bn4CtrEw","Southwest Nissan","3050 FORT WORTH HWY","WEATHERFORD","TX","76087"
"y584BfpYPL2ySv9iZ","Central Valley Nissan","4530 MCHENRY AVE","MODESTO","CA","95356"
"yAGSiSxhYCoFTEewT","Taylors Automax Nissan Volkswagen","4100 10TH AVENUE SOUTH","GREAT FALLS","MT","59405"
"yC3vxsbaXSXBkMQdv","Quality Nissan of Greenwood","1724 MONTAGUE AVENUE EXT","GREENWOOD","SC","29649"
"yDvvWYota9KGQsQFN","Cole Nissan","RT 460 GREEN VALLEY","BLUEFIELD","WV","24701"
"yEvbmFoSXEmSo9x5v","Charlie Clark Nissan El Paso","6451 S DESERT BLVD","EL PASO","TX","79932"
"yHHsYe5DKeWm2Km9s","John Sisson Nissan","470 WASHINGTON RD","WASHINGTON","PA","15301"
"yJ7rYZbPP4nN6767n","Johnson Nissan","804 S 1ST AVE","SAFFORD","AZ","85546"
"yLdvz2ARinAsSBF3r","Rocking Nissan of Stafford","1 COACHMAN CIR","STAFFORD","VA","22554"
"yZJujwh455qMcDT3W","Arlington Nissan","1100 W DUNDEE RD","ARLINGTON HEIGHTS","IL","60004"
"yfYa4JuZDtMcSP56B","Five Star Nissan of Florence","311 N CASHUA DRIVE","FLORENCE","SC","29501"
"yjqZ3euYD6TWhaqaP","Pat Peck Nissan","9480 U.S. HIGHWAY 49","GULFPORT","MS","39503"
"yqr68uxvKbAGKomvZ","Ken Garff Nissan of OREM","285 W UNIVERSITY PKWY","OREM","UT","84058"
"ywW62Tcq7LSP4BZ2G","Bill Korums Puyallup Nissan","101 VALLEY AVE NW","PUYALLUP","WA","98371"
"z2k4TwCNyHxLw5Sef","Hanlees Hilltop Nissan","3277 AUTO PLZ RD","RICHMOND","CA","94806"
"z46aSrPMGN7fAfSYL","DAddario Nissan","329 Bridgeport Ave","SHELTON","CT","06484"
"z4WXMLaTfH2kt3fbt","Edison Nissan","401 us route 1","EDISON","NJ","08817"
"z8jdxxR5YLJXwyRYH","Lamb Nissan","440 PRESCOTT LAKES PRKWAY","PRESCOTT","AZ","86301"
"zEsbdBFdu6y2xHmJC","Ken Garff Nissan Downtown","777 S WEST TEMPLE","SALT LAKE CITY","UT","84101"
"zLTGLzA5JMp9XMnJP","County Line Nissan","2191 STRAITS TPKE","MIDDLEBURY","CT","06762"
"zLtDeJdCFcQEaebDn","Mason City Nissan","4600 4TH STREET SW","MASON CITY","IA","50401"
"zNwFjXFCd65Tfq3hF","Briggs Auto Group","2500 STAGG HILL RD","MANHATTAN","KS","66502"
"zQ4s4cu4BCLynAAPK","Kingston Nissan","140 ROUTE 28","KINGSTON","NY","12401"
"zY38c2QJNpN8ZDAt8","Campbell Nissan of Everett","10500 HIGHWAY 99 SOUTH","EVERETT","WA","98204"
"zaJBj5ZiBwXBqwphm","Baron Nissan","235 GLEN COVE RD","GREENVALE","NY","11548"
"zcwLKdGuF896k5kMb","Autofair Nissan Stratham","45 Portsmouth Avenue","STRATHAM","NH","03885"
"zeFsWCoqdx3xsQYE4","John Lee Nissan","120 E 23RD ST","PANAMA CITY","FL","32405"
"zf5rWYwpY2ToEWttz","Nissan of Lumberton","1949 ROBERTS AVE","LUMBERTON","NC","28358"
"zjm6d9NdwHFyXzFva","Riverside Toyota Nissan","3330 US Highway 41 W","MARQUETTE","MI","49855"
"zndGiAbd6atNwc2dj","Teddy Nissan","3660 BOSTON RD","BRONX","NY","10469"
"zxtEgajP4jXmBoGjA","Kamaaina Nissan","471 KALANIANAOLE AVE","HILO","HI","96720"
